Sample_ID,Prop_EcM_OTUs_unassigned,Prop_EcM_OTUs_assigned,Latitude,Longitude,Biome,Continent,Country,Year_of_sampling
GF02000744S,0.227272727,0.772727273,56.24883484,8.507933548,shrubland,Europe,Denmark,2014
GF02000753S,0.533333333,0.466666667,55.03992619,12.27018455,grassland,Europe,Denmark,2014
GF02000763S,0.636363636,0.363636364,55.15152867,10.45161848,shrubland,Europe,Denmark,2014
GF02000813S,0.43956044,0.56043956,56.09713964,10.51406821,shrubland,Europe,Denmark,2014
GF02000817S,0.52,0.48,57.14458777,8.951189918,grassland,Europe,Denmark,2014
GF02005091S,0.481481481,0.518518519,46.33,15.2,forest,Europe,Slovenia,2017
GF02005277S,0.153846154,0.846153846,52.41315,-73.07133,forest,North America,Canada,2011
GF02005356S,0.416666667,0.583333333,52.41315,-73.07133,forest,North America,Canada,2011
GF02005376S,0.111111111,0.888888889,52.41323,-73.07322,forest,North America,Canada,2011
GF02005394S,0.166666667,0.833333333,52.41323,-73.07322,forest,North America,Canada,2011
GF02005409S,0,1,52.41323,-73.07322,forest,North America,Canada,2011
GF02005538S,0.333333333,0.666666667,55.93111111,92.82916667,forest,Asia,Russia,2012
GF03000007S,0,1,62.22,25.48,forest,Europe,Finland,2010
GF03000021S,0.25,0.75,63.37,25.55,forest,Europe,Finland,2009
GF03000087S,0.625,0.375,63.37,25.55,forest,Europe,Finland,2009
GF03000096S,0.538461538,0.461538462,63.37,25.55,forest,Europe,Finland,2009
GF03000136S,0.375,0.625,61.026764,25.799686,forest,Europe,Finland,2019
GF03000151S,0.451612903,0.548387097,62.204284,25.609344,forest,Europe,Finland,2019
GF03000162S,0.802631579,0.197368421,60.294299,24.516578,forest,Europe,Finland,2019
GF03000168S,0.625,0.375,61.503556,23.748899,anthropogenic,Europe,Finland,2019
GF03000188S,0.5,0.5,61.5378,24.029352,forest,Europe,Finland,2019
GF03000189S,0.4,0.6,61.44282,23.86826,anthropogenic,Europe,Finland,2019
GF03000192S,0.75,0.25,61.59444444,24.115948,forest,Europe,Finland,2019
GF03000209S,0.4375,0.5625,61.5378,24.029352,forest,Europe,Finland,2019
GF03000215S,0.4,0.6,62.144427,25.734625,forest,Europe,Finland,2019
GF03000217S,0.363636364,0.636363636,60.237751,24.662434,forest,Europe,Finland,2019
GF03000222S,0.712328767,0.287671233,60.294299,24.516578,forest,Europe,Finland,2019
GF03000226S,0.545454545,0.454545455,60.294299,24.516578,forest,Europe,Finland,2019
GF03000246S,0.846153846,0.153846154,60.9662078,25.6524998,anthropogenic,Europe,Finland,2019
GF03000250S,0.567567568,0.432432432,61.103164,25.794602,forest,Europe,Finland,2019
GF03000262S,0.52173913,0.47826087,62.218918,25.597211,forest,Europe,Finland,2019
GF03000283S,0.416666667,0.583333333,62.62874716,30.10211017,forest,Europe,Finland,2019
GF03000855S,0.571428571,0.428571429,59.18587,23.83031,forest,Europe,Estonia,2016
GF03000920S,0.25,0.75,57.87791,27.68945,cropland,Europe,Estonia,2014
GF03002020S,0.571428571,0.428571429,35.6944,-83.5355,forest,North America,USA,2017
GF03002022S,0.578947368,0.421052632,35.6904,-83.5378,forest,North America,USA,2017
GF03002026S,0.75,0.25,35.0853,-83.2389,forest,North America,USA,2017
GF03002032S,0.673913043,0.326086957,35.0872,-83.2365,forest,North America,USA,2017
GF03002035S,0.763157895,0.236842105,35.0801,-83.2439,forest,North America,USA,2017
GF03002036S,0.683333333,0.316666667,35.081,-83.2438,forest,North America,USA,2017
GF03002037S,0.764705882,0.235294118,35.6889,-83.5385,forest,North America,USA,2017
GF03002038S,0.676470588,0.323529412,35.6953,-83.5345,forest,North America,USA,2017
GF03002039S,0.666666667,0.333333333,35.081,-83.2439,forest,North America,USA,2017
GF03002040S,0.744186047,0.255813953,35.082,-83.2344,forest,North America,USA,2017
GF03002042S,0.531914894,0.468085106,35.6953,-83.5345,forest,North America,USA,2017
GF03002043S,0.77027027,0.22972973,35.081,-83.2438,forest,North America,USA,2017
GF03002044S,0.709677419,0.290322581,35.082,-83.2371,forest,North America,USA,2017
GF03002046S,0.666666667,0.333333333,35.6904,-83.5378,forest,North America,USA,2017
GF03002048S,0.476190476,0.523809524,35.6944,-83.5355,forest,North America,USA,2017
GF03002050S,0.666666667,0.333333333,35.082,-83.2344,forest,North America,USA,2017
GF03002051S,0.586206897,0.413793103,35.0872,-83.2365,forest,North America,USA,2017
GF03006321S,0.615384615,0.384615385,60.7475,25.221389,forest,Europe,Finland,2016
GF03006846S,0.44,0.56,46.80204,9.9048,forest,Europe,Switzerland,2015
GF03006855S,0.619047619,0.380952381,46.80233359,9.907663058,forest,Europe,Switzerland,2015
GF03006856S,0.769230769,0.230769231,46.80023,9.90126,forest,Europe,Switzerland,2015
GF03006869S,0.333333333,0.666666667,46.73295858,9.846762809,forest,Europe,Switzerland,2015
GF03006889S,0.592592593,0.407407407,46.80239817,9.907611009,forest,Europe,Switzerland,2015
GF03006890S,0.575,0.425,46.73260847,9.848900087,forest,Europe,Switzerland,2015
GF03006903S,0.88,0.12,46.73297033,9.849310718,forest,Europe,Switzerland,2015
GF03006911S,0.409090909,0.590909091,46.80278554,9.911811891,forest,Europe,Switzerland,2015
GF03006912S,0.368421053,0.631578947,46.80229849,9.905470689,forest,Europe,Switzerland,2015
GF03006914S,0.5,0.5,46.80222843,9.909022529,forest,Europe,Switzerland,2015
GF03006919S,0.647058824,0.352941176,46.7330563,9.850629906,forest,Europe,Switzerland,2015
GF03006923S,0.647058824,0.352941176,46.73537993,9.855842302,forest,Europe,Switzerland,2015
GF03006928S,0.5,0.5,46.7347,9.85393,forest,Europe,Switzerland,2015
GF03006945S,0.487804878,0.512195122,46.80093966,9.903669809,forest,Europe,Switzerland,2015
GF03006966S,0.5,0.5,46.80202948,9.904711186,forest,Europe,Switzerland,2015
GF03006970S,0.636363636,0.363636364,46.80025,9.90126,forest,Europe,Switzerland,2015
GF03006975S,0.6875,0.3125,46.80025,9.90118,forest,Europe,Switzerland,2015
GF03006982S,0.811428571,0.188571429,46.80092087,9.903589265,forest,Europe,Switzerland,2015
GF03006986S,0.679487179,0.320512821,46.80062766,9.902296075,forest,Europe,Switzerland,2015
GF03006987S,0.380952381,0.619047619,46.80021,9.90116,forest,Europe,Switzerland,2015
GF03007016S,0.727272727,0.272727273,46.80077,9.90225,forest,Europe,Switzerland,2015
GF03007021S,0.818181818,0.181818182,46.80215061,9.909155206,forest,Europe,Switzerland,2015
GF03007050S,0.466666667,0.533333333,46.80236517,9.907680653,forest,Europe,Switzerland,2015
GF03007051S,0.724137931,0.275862069,46.80202266,9.904764868,forest,Europe,Switzerland,2015
GF03007064S,0.619047619,0.380952381,46.73540446,9.855784998,forest,Europe,Switzerland,2015
GF03007083S,0.526315789,0.473684211,46.80212339,9.909250621,forest,Europe,Switzerland,2015
GF03007096S,0.7,0.3,46.73286619,9.850514188,forest,Europe,Switzerland,2015
GF03007098S,0.608695652,0.391304348,46.73470391,9.853751891,forest,Europe,Switzerland,2015
GF03007102S,0.5,0.5,46.80284,9.9118,forest,Europe,Switzerland,2015
GF03007104S,0.666666667,0.333333333,46.73635578,9.857327066,forest,Europe,Switzerland,2015
GF03007119S,0.692307692,0.307692308,46.80077703,9.902281738,forest,Europe,Switzerland,2015
GF03007122S,0.428571429,0.571428571,46.80284,9.9118,forest,Europe,Switzerland,2015
GF03007125S,0.733333333,0.266666667,46.73469105,9.853855715,forest,Europe,Switzerland,2015
GF03007127S,0.666666667,0.333333333,46.80150812,9.903821758,forest,Europe,Switzerland,2015
GF03007306S,0.682926829,0.317073171,38.032124,128.463275,forest,Asia,South Korea,2018
GF03007351S,0.894736842,0.105263158,38.032124,128.463275,forest,Asia,South Korea,2018
GF03007756S,0.666666667,0.333333333,47.475074,-61.752028,wetland,North America,Canada,2011
GF03007767S,0.333333333,0.666666667,47.446546,-61.761492,wetland,North America,Canada,2011
GF03007771S,0.333333333,0.666666667,47.46191,-61.750452,wetland,North America,Canada,2011
GF03008245S,0.511904762,0.488095238,64.71,-148.28,forest,North America,USA,2012
GF03008246S,0.636363636,0.363636364,64.71,-148.28,forest,North America,USA,2012
GF03008247S,0.657142857,0.342857143,64.71,-148.28,forest,North America,USA,2012
GF03008248S,0.58490566,0.41509434,64.71,-148.28,forest,North America,USA,2012
GF03008249S,0.720588235,0.279411765,64.71,-148.28,forest,North America,USA,2012
GF03008251S,0.507936508,0.492063492,64.71,-148.28,forest,North America,USA,2012
GF03008252S,0.646551724,0.353448276,64.71,-148.28,forest,North America,USA,2012
GF03008254S,0.611111111,0.388888889,64.71,-148.28,forest,North America,USA,2012
GF03008255S,0.632352941,0.367647059,64.71,-148.28,forest,North America,USA,2012
GF03008256S,0.5,0.5,64.71,-148.28,forest,North America,USA,2012
GF03008257S,0.686746988,0.313253012,64.71,-148.28,forest,North America,USA,2012
GF03008258S,0.586666667,0.413333333,64.71,-148.28,forest,North America,USA,2012
GF03008259S,0.568,0.432,64.71,-148.28,forest,North America,USA,2012
GF03008262S,0.473684211,0.526315789,64.71,-148.28,forest,North America,USA,2012
GF03008263S,0.533333333,0.466666667,64.71,-148.28,forest,North America,USA,2012
GF03008264S,0.629032258,0.370967742,64.71,-148.28,forest,North America,USA,2012
GF03008265S,0.5,0.5,64.71,-148.28,forest,North America,USA,2012
GF03008266S,0.446153846,0.553846154,64.71,-148.28,forest,North America,USA,2012
GF03008268S,0.771428571,0.228571429,64.71,-148.28,forest,North America,USA,2012
GF03008269S,0.833333333,0.166666667,64.71,-148.28,forest,North America,USA,2012
GF03008286S,0.285714286,0.714285714,64.27,27.33,forest,Europe,Finland,2014
GF03008297S,0.666666667,0.333333333,60.48,26.55,forest,Europe,Finland,2014
GF03008312S,0.333333333,0.666666667,60.48,26.55,forest,Europe,Finland,2014
GF03008313S,0.416666667,0.583333333,60.48,26.55,forest,Europe,Finland,2014
GF03008314S,0.4,0.6,60.48,26.55,forest,Europe,Finland,2014
GF03008324S,0.2,0.8,60.48,26.55,forest,Europe,Finland,2014
GF03008336S,0.5,0.5,64.27,27.33,forest,Europe,Finland,2014
GF03008338S,0.388888889,0.611111111,61.4,24.48,forest,Europe,Finland,2014
GF03008340S,0.533333333,0.466666667,61.4,24.48,forest,Europe,Finland,2014
GF03008341S,0.363636364,0.636363636,61.4,24.48,forest,Europe,Finland,2014
GF03008343S,0.4,0.6,60.48,26.55,forest,Europe,Finland,2014
GF03008347S,0.5,0.5,64.27,27.33,forest,Europe,Finland,2014
GF03009296S,0.6,0.4,51.0127,121.793,forest,Asia,China,2017
GF03009298S,0.662162162,0.337837838,50.9869,121.8086,forest,Asia,China,2017
GF03009304S,0.596153846,0.403846154,50.9257,121.3352,forest,Asia,China,2017
GF03009311S,0.523809524,0.476190476,50.9896,122.4343,forest,Asia,China,2017
GF03009319S,0.585714286,0.414285714,50.9427,121.4953,forest,Asia,China,2017
GF03009320S,0.505617978,0.494382022,50.9032,121.1963,forest,Asia,China,2017
GF03009323S,0.391304348,0.608695652,50.9258,121.3346,forest,Asia,China,2017
GF03009328S,0.58490566,0.41509434,50.9891,122.4335,forest,Asia,China,2017
GF03009331S,0.615384615,0.384615385,51.1404,121.2931,forest,Asia,China,2017
GF03009332S,0.653061224,0.346938776,51.0133,121.7937,forest,Asia,China,2017
GF03009337S,0.53030303,0.46969697,50.9896,122.4343,forest,Asia,China,2017
GF03009342S,0.638297872,0.361702128,50.9448,122.0863,forest,Asia,China,2017
GF03009345S,0.666666667,0.333333333,50.9894,122.4323,forest,Asia,China,2017
GF03009347S,0.444444444,0.555555556,51.0127,121.793,forest,Asia,China,2017
GF03009362S,0.714285714,0.285714286,50.9892,122.4315,forest,Asia,China,2017
GF03009366S,0.541666667,0.458333333,50.9896,122.4343,forest,Asia,China,2017
GF03009373S,0.545454545,0.454545455,50.9257,121.3352,forest,Asia,China,2017
GF03009375S,0.628571429,0.371428571,51.1539,121.2915,forest,Asia,China,2017
GF03009376S,0.545454545,0.454545455,50.9254,121.3357,forest,Asia,China,2017
GF03009379S,0.652173913,0.347826087,50.9896,122.4327,forest,Asia,China,2017
GF03009381S,0.555555556,0.444444444,50.9858,121.8093,forest,Asia,China,2017
GF03009391S,0.675,0.325,50.9858,121.8093,forest,Asia,China,2017
GF03009393S,0.533333333,0.466666667,51.1404,121.2931,forest,Asia,China,2017
GF03009397S,0.592592593,0.407407407,50.9897,122.4334,forest,Asia,China,2017
GF03009401S,0.486486486,0.513513514,50.9894,122.4339,forest,Asia,China,2017
GF03009405S,0.64,0.36,51.1402,121.2927,forest,Asia,China,2017
GF03009409S,0.518518519,0.481481481,51.1405,121.2938,forest,Asia,China,2017
GF03009414S,0.56,0.44,50.9252,121.3361,forest,Asia,China,2017
GF03009419S,0.580645161,0.419354839,51.0125,121.7926,forest,Asia,China,2017
GF03009421S,0.625,0.375,50.9892,122.4315,forest,Asia,China,2017
GF03009424S,0.714285714,0.285714286,50.9896,122.4327,forest,Asia,China,2017
GF03009426S,0.6,0.4,50.9897,122.4334,forest,Asia,China,2017
GF03009529S,0,1,24.5,113.56,cropland,Asia,China,2015
GF03009562S,0.333333333,0.666666667,28.37,97.21,cropland,Asia,China,2015
GF04000154S,0.709677419,0.290322581,42.4836111,-72.1875,forest,North America,USA,2016
GF04000156S,0.756756757,0.243243243,42.4836111,-72.1875,forest,North America,USA,2016
GF04000158S,0.681818182,0.318181818,42.4836111,-72.1875,forest,North America,USA,2016
GF04000159S,0.735849057,0.264150943,42.4836111,-72.1875,forest,North America,USA,2016
GF04000160S,0.606060606,0.393939394,42.4836111,-72.1875,forest,North America,USA,2016
GF04000162S,0.684210526,0.315789474,42.4836111,-72.1875,forest,North America,USA,2016
GF04000164S,0.641025641,0.358974359,42.4836111,-72.1875,forest,North America,USA,2016
GF04000165S,0.739130435,0.260869565,42.4836111,-72.1875,forest,North America,USA,2016
GF04000166S,0.724137931,0.275862069,42.4836111,-72.1875,forest,North America,USA,2016
GF04000167S,0.541666667,0.458333333,42.4836111,-72.1875,forest,North America,USA,2016
GF04000168S,0.813953488,0.186046512,42.4836111,-72.1875,forest,North America,USA,2016
GF04000171S,0.642857143,0.357142857,42.4836111,-72.1875,forest,North America,USA,2016
GF04000172S,0.740740741,0.259259259,42.4836111,-72.1875,forest,North America,USA,2016
GF04000173S,0.702702703,0.297297297,42.4836111,-72.1875,forest,North America,USA,2016
GF04000174S,0.625,0.375,42.4836111,-72.1875,forest,North America,USA,2016
GF04000175S,0.763157895,0.236842105,42.4836111,-72.1875,forest,North America,USA,2016
GF04000177S,0.703703704,0.296296296,42.4836111,-72.1875,forest,North America,USA,2016
GF04000179S,0.75,0.25,42.4836111,-72.1875,forest,North America,USA,2016
GF04000180S,0.772727273,0.227272727,42.4836111,-72.1875,forest,North America,USA,2016
GF04000181S,0.740740741,0.259259259,42.4836111,-72.1875,forest,North America,USA,2016
GF04000183S,0.68,0.32,42.4836111,-72.1875,forest,North America,USA,2016
GF04000187S,0.75,0.25,42.4836111,-72.1875,forest,North America,USA,2016
GF04000188S,0.826086957,0.173913043,42.4836111,-72.1875,forest,North America,USA,2016
GF04000191S,0.642857143,0.357142857,42.4836111,-72.1875,forest,North America,USA,2016
GF04000193S,0.7,0.3,42.4836111,-72.1875,forest,North America,USA,2016
GF04000194S,0.739130435,0.260869565,42.4836111,-72.1875,forest,North America,USA,2016
GF04000195S,0.64516129,0.35483871,42.4836111,-72.1875,forest,North America,USA,2016
GF04000196S,0.619047619,0.380952381,42.4836111,-72.1875,forest,North America,USA,2016
GF04000197S,0.6875,0.3125,42.4836111,-72.1875,forest,North America,USA,2016
GF04000198S,0.84,0.16,42.4836111,-72.1875,forest,North America,USA,2016
GF04000199S,0.807017544,0.192982456,42.4836111,-72.1875,forest,North America,USA,2016
GF04000200S,0.771428571,0.228571429,42.4836111,-72.1875,forest,North America,USA,2016
GF04000204S,0.878787879,0.121212121,42.4836111,-72.1875,forest,North America,USA,2016
GF04000205S,0.787878788,0.212121212,42.4836111,-72.1875,forest,North America,USA,2016
GF04000206S,0.709677419,0.290322581,42.4836111,-72.1875,forest,North America,USA,2016
GF04000207S,0.625,0.375,42.4836111,-72.1875,forest,North America,USA,2016
GF04000209S,0.844444444,0.155555556,42.4836111,-72.1875,forest,North America,USA,2016
GF04000212S,0.642857143,0.357142857,42.4836111,-72.1875,forest,North America,USA,2016
GF04000213S,0.763157895,0.236842105,42.4836111,-72.1875,forest,North America,USA,2016
GF04000217S,0.8,0.2,42.4836111,-72.1875,forest,North America,USA,2016
GF04000218S,0.545454545,0.454545455,42.4836111,-72.1875,forest,North America,USA,2016
GF04000225S,0.666666667,0.333333333,42.4836111,-72.1875,forest,North America,USA,2016
GF04000228S,0.526315789,0.473684211,42.4836111,-72.1875,forest,North America,USA,2016
GF04000233S,0.884615385,0.115384615,42.4836111,-72.1875,forest,North America,USA,2016
GF04000276S,0.636363636,0.363636364,-41.2582,174.7722,forest,Australia,New Zealand,2014
GF04000280S,0.333333333,0.666666667,-37.0321,175.5906,forest,Australia,New Zealand,2014
GF04000283S,0.6,0.4,-41.9355,171.4362,forest,Australia,New Zealand,2014
GF04000418S,0.761904762,0.238095238,50.8124,4.5292,forest,Europe,Belgium,2019
GF04000501S,0.75,0.25,50.8113,4.5288,forest,Europe,Belgium,2019
GF04000523S,0.7,0.3,50.7422,4.4178,forest,Europe,Belgium,2019
GF04000531S,0.642857143,0.357142857,50.7498,4.4235,forest,Europe,Belgium,2019
GF04000541S,0.733333333,0.266666667,50.7422,4.4178,forest,Europe,Belgium,2019
GF04000546S,0.333333333,0.666666667,50.7503,4.4222,forest,Europe,Belgium,2019
GF04000550S,0.727272727,0.272727273,50.8129,4.4613,forest,Europe,Belgium,2019
GF04000568S,0.75,0.25,50.8129,4.5311,forest,Europe,Belgium,2019
GF04000569S,0.333333333,0.666666667,50.7657,4.4385,forest,Europe,Belgium,2019
GF04000704S,0.454545455,0.545454545,50.7503,4.4222,forest,Europe,Belgium,2019
GF04000708S,0.4,0.6,50.7422,4.4178,forest,Europe,Belgium,2019
GF04000865S,0.285714286,0.714285714,68.3265,18.853583,tundra,Europe,Sweden,2008
GF04000890S,0.333333333,0.666666667,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000894S,0.4,0.6,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000895S,0.466666667,0.533333333,68.328056,18.849,forest,Europe,Sweden,2008
GF04000897S,0.384615385,0.615384615,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000903S,0.5,0.5,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000909S,0.357142857,0.642857143,68.328056,18.849,forest,Europe,Sweden,2008
GF04000914S,0.5,0.5,68.326056,18.854472,tundra,Europe,Sweden,2008
GF04000945S,0.142857143,0.857142857,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000951S,0.4,0.6,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000955S,0.470588235,0.529411765,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000964S,0.166666667,0.833333333,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000975S,0.272727273,0.727272727,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000985S,0.235294118,0.764705882,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000993S,0.333333333,0.666666667,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000994S,0.2,0.8,68.330444,18.848083,forest,Europe,Sweden,2008
GF04000995S,0.428571429,0.571428571,68.330444,18.848083,forest,Europe,Sweden,2008
GF04001013S,0.363636364,0.636363636,68.328056,18.849,forest,Europe,Sweden,2008
GF04001016S,0.416666667,0.583333333,68.330444,18.848083,forest,Europe,Sweden,2008
GF04001183S,0.580645161,0.419354839,47.44,11.06,shrubland,Europe,Germany,2016
GF04003183S,0.550387597,0.449612403,51.8413889,122.0544444,forest,Asia,China,2021
GF04003448S,0.363636364,0.636363636,63.82444,16.3,forest,Europe,Sweden,2016
GF04003451S,0.24137931,0.75862069,64.0731283,17.4,forest,Europe,Sweden,2016
GF04003452S,0.346153846,0.653846154,64.35554188,19.82,forest,Europe,Sweden,2016
GF04003454S,0.2,0.8,64.0731283,17.4,forest,Europe,Sweden,2016
GF04003459S,0.382352941,0.617647059,64.50849168,18.77,forest,Europe,Sweden,2016
GF04003460S,0.333333333,0.666666667,61.91783736,15.7,forest,Europe,Sweden,2016
GF04003467S,0.347826087,0.652173913,65.84220953,20.87,forest,Europe,Sweden,2016
GF04003483S,0.260869565,0.739130435,59.11364451,15.78,forest,Europe,Sweden,2016
GF04003487S,0.206896552,0.793103448,60.3024673,14.96,forest,Europe,Sweden,2016
GF04003491S,0.272727273,0.727272727,57.79859393,15.54,forest,Europe,Sweden,2016
GF04003493S,0.25,0.75,61.91783736,15.7,forest,Europe,Sweden,2016
GF04003499S,0.303030303,0.696969697,59.11364451,15.78,forest,Europe,Sweden,2016
GF04003504S,0.28,0.72,66.71802615,22.64,forest,Europe,Sweden,2016
GF04003512S,0.466666667,0.533333333,64.50849168,18.77,forest,Europe,Sweden,2016
GF04003514S,0.357142857,0.642857143,64.50870173,18.77,forest,Europe,Sweden,2016
GF04003515S,0.307692308,0.692307692,61.86122121,16.33,forest,Europe,Sweden,2016
GF04003520S,0.322580645,0.677419355,65.13255426,19.11,forest,Europe,Sweden,2016
GF04003521S,0.285714286,0.714285714,63.14394148,16.37,forest,Europe,Sweden,2016
GF04003526S,0.25,0.75,64.0731283,17.4,forest,Europe,Sweden,2016
GF04003532S,0.214285714,0.785714286,67.4752065,23.1,forest,Europe,Sweden,2016
GF04003538S,0.333333333,0.666666667,67.4752065,23.1,forest,Europe,Sweden,2016
GF04003539S,0.214285714,0.785714286,67.4752065,23.1,forest,Europe,Sweden,2016
GF04003548S,0.230769231,0.769230769,60.01075424,15.3,forest,Europe,Sweden,2016
